'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
606,94,172,128,0.573333,0.865714,0.77892,0.865714,0.22108,0.820027,0.778,1.112743,0.137759
605,95,172,128,0.573333,0.864286,0.778636,0.864286,0.221364,0.819228,0.777,1.112337,0.138286
604,96,172,128,0.573333,0.862857,0.778351,0.862857,0.221649,0.818428,0.776,1.111929,0.139432
603,97,172,128,0.573333,0.861429,0.778065,0.861429,0.221935,0.817627,0.775,1.111521,0.13986
603,97,171,129,0.57,0.861429,0.77907,0.861429,0.22093,0.818182,0.774,1.112957,0.140755
603,97,170,130,0.566667,0.861429,0.780078,0.861429,0.219922,0.818737,0.773,1.114397,0.14183
603,97,169,131,0.563333,0.861429,0.781088,0.861429,0.218912,0.819293,0.772,1.11584,0.147015
603,97,168,132,0.56,0.861429,0.782101,0.861429,0.217899,0.81985,0.771,1.117287,0.153418
602,98,168,132,0.56,0.86,0.781818,0.86,0.218182,0.819048,0.77,1.116883,0.154772
602,98,167,133,0.556667,0.86,0.782835,0.86,0.217165,0.819605,0.769,1.118336,0.160546
601,99,167,133,0.556667,0.858571,0.782552,0.858571,0.217448,0.818801,0.768,1.117932,0.164741
600,100,167,133,0.556667,0.857143,0.782269,0.857143,0.217731,0.817996,0.767,1.117527,0.165547
599,101,167,133,0.556667,0.855714,0.781984,0.855714,0.218016,0.81719,0.766,1.11712,0.167616
598,102,167,133,0.556667,0.854286,0.781699,0.854286,0.218301,0.816382,0.765,1.116713,0.168523
598,102,166,134,0.553333,0.854286,0.782723,0.854286,0.217277,0.81694,0.764,1.118175,0.177128
598,102,165,135,0.55,0.854286,0.783748,0.854286,0.216252,0.817498,0.763,1.119641,0.177424
598,102,164,136,0.546667,0.854286,0.784777,0.854286,0.215223,0.818057,0.762,1.12111,0.200396
597,103,164,136,0.546667,0.852857,0.784494,0.852857,0.215506,0.817248,0.761,1.120706,0.203892
596,104,164,136,0.546667,0.851429,0.784211,0.851429,0.215789,0.816438,0.76,1.120301,0.204354
595,105,164,136,0.546667,0.85,0.783926,0.85,0.216074,0.815627,0.759,1.119895,0.216551
595,105,163,137,0.543333,0.85,0.78496,0.85,0.21504,0.816187,0.758,1.121372,0.217169
594,106,163,137,0.543333,0.848571,0.784676,0.848571,0.215324,0.815374,0.757,1.120966,0.227843
593,107,163,137,0.543333,0.847143,0.784392,0.847143,0.215608,0.81456,0.756,1.120559,0.233994
592,108,163,137,0.543333,0.845714,0.784106,0.845714,0.215894,0.813746,0.755,1.120151,0.236247
591,109,163,137,0.543333,0.844286,0.78382,0.844286,0.21618,0.81293,0.754,1.119742,0.243027
590,110,163,137,0.543333,0.842857,0.783533,0.842857,0.216467,0.812113,0.753,1.119332,0.243331
590,110,162,138,0.54,0.842857,0.784574,0.842857,0.215426,0.812672,0.752,1.120821,0.250556
589,111,162,138,0.54,0.841429,0.784288,0.841429,0.215712,0.811854,0.751,1.120411,0.261413
589,111,161,139,0.536667,0.841429,0.785333,0.841429,0.214667,0.812414,0.75,1.121905,0.266158
589,111,160,140,0.533333,0.841429,0.786382,0.841429,0.213618,0.812974,0.749,1.123403,0.274587
588,112,160,140,0.533333,0.84,0.786096,0.84,0.213904,0.812155,0.748,1.122995,0.286701
588,112,159,141,0.53,0.84,0.787149,0.84,0.212851,0.812716,0.747,1.124498,0.292387
587,113,159,141,0.53,0.838571,0.786863,0.838571,0.213137,0.811895,0.746,1.12409,0.293059
587,113,158,142,0.526667,0.838571,0.787919,0.838571,0.212081,0.812457,0.745,1.125599,0.296342
586,114,158,142,0.526667,0.837143,0.787634,0.837143,0.212366,0.811634,0.744,1.125192,0.29664
586,114,157,143,0.523333,0.837143,0.788694,0.837143,0.211306,0.812197,0.743,1.126706,0.298362
585,115,157,143,0.523333,0.835714,0.78841,0.835714,0.21159,0.811373,0.742,1.1263,0.298768
585,115,156,144,0.52,0.835714,0.789474,0.835714,0.210526,0.811936,0.741,1.12782,0.309511
585,115,155,145,0.516667,0.835714,0.790541,0.835714,0.209459,0.8125,0.74,1.129344,0.309519
585,115,154,146,0.513333,0.835714,0.79161,0.835714,0.20839,0.813065,0.739,1.130872,0.310004
584,116,154,146,0.513333,0.834286,0.791328,0.834286,0.208672,0.812239,0.738,1.130468,0.311095
583,117,154,146,0.513333,0.832857,0.791045,0.832857,0.208955,0.811413,0.737,1.130064,0.325805
582,118,154,146,0.513333,0.831429,0.790761,0.831429,0.209239,0.810585,0.736,1.129658,0.327778
